Date,Difficulty,Miners_Revenue,Hash_Rate,Total_transaction_fees,Total_Bitcoins,Class
2016-09-18,225832872179.0,1112983.75,1627800.88,53.02,15880650.0,3
2012-03-13,1496978.59503,37593.582,10.2692989232,5.98762025,8557800.0,2
2017-01-06,317688400354.0,1805295.6,2542572.54240829,127.77,16087062.5,3
2014-07-24,17336316978.5078,2371191.65,128407.155716566,10.19839577,13054725.0,3
2020-11-29,18158528379021.04,18023228.15797287,135399801.26976258,39.86594809000002,18557925.0,2
2020-09-04,17557993035167.0,10521917.64225536,117829696.67099695,155.46345969000004,18479725.0,2
2013-02-14,3275464.58656562,120226.45794,26.7031733527187,53.36447438,10783475.0,1
2013-10-17,267731249.482,609714.537160166,2302.45571981,36.51952508,11862025.0,3
2019-01-04,5618595848850.0,7115351.21898818,41615985.2734,19.57925017,17463287.5,2
2019-04-23,6353030562984.0,8538019.90241,36634060.0211406,96.48121035,17661625.0,2
2018-09-18,7019199231180.0,11443545.954193,49547532.664,19.01368472,17275100.0,2
2016-08-06,201893210853.0,1232269.96,1676039.71329835,59.93,15800250.0,2
2016-01-20,113354299801.0,1619573.12254121,822691.429794,46.47964248,15104050.0,2
2020-03-12,16552923967337.0,13544827.8769228,124250397.349837,59.16829292,18267562.5,3
2012-06-16,1583177.84744401,53376.13826,12.5920316268957,24.4001962,9250600.0,2
2019-03-31,6379265451410.0,7280099.53845,44078985.7824,44.61425508,17620675.0,3
2018-09-13,7019199231177.0,12063757.5583,51641090.3821529,20.29803773,17266500.0,2
2018-10-24,7182852313940.0,9185666.64055766,40347952.3516,16.94168952,17338712.5,3
2014-09-28,34661425923.9769,1321894.34,239501.007151538,11.45663317,13327200.0,3
2018-10-20,7182852313940.0,11691729.2438,51059798.1087,14.32509812,17332937.5,2
2016-04-06,166851513283.0,1650251.71,1285606.22558,44.9796096,15401125.0,3
2016-02-20,163491654908.959,1754843.64,1284099.85113956,43.09210135,15233675.0,2
2019-07-03,7934713219630.0,25660429.8291376,67843118.176,94.74754649,17796050.0,1
2012-04-26,1577913.48567673,32395.1832,12.0795297430837,6.9636861,8873500.0,3
2014-02-26,3129573174.52,3619080.47651883,28314.0905923,14.63310193,12453575.0,2
2020-02-07,15466098935600.0,17296713.6149433,106866528.8,31.51759356,18205112.5,2
2015-06-24,49692386354.9,1077185.36594486,395235.507879,16.35528118,14306725.0,3
2015-08-25,54256630327.9,771519.5,372201.417746,25.66812814,14536950.0,2
2021-03-15,21448277761060.0,59673362.68696073,157797551.24783528,112.98540384,18655000.0,3
2014-10-03,34661425924.0,1517310.1929175,246393.122465,12.07920856,13342550.0,1
2020-10-17,19529685517635.715,11674223.51603316,152419671.45957646,35.43446587000001,18520131.25,2
2013-11-26,609482679.888355,4015058.0,4968.79792970165,28.13438242,12045200.0,1
2014-04-14,6119726089.13,2396149.81,59321.5806203,16.40310745,12644600.0,2
2020-08-04,16847561611550.0,11438679.0832375,121437040.395232,111.40338573,18451643.75,3
2016-07-13,213398925331.0,1070321.94,1379055.35519404,53.55,15757725.0,3
2015-11-04,62253982449.7608,1713673.05,479672.649229855,46.51890714,14801075.0,3
2016-01-31,120033340651.0,1698131.16,1068073.26137,31.51669344,15149025.0,3
2018-11-16,7175974755380.0,9020655.43233,41672924.1289,36.92729384,17379625.0,3
2016-01-01,103880340815.0,1467328.02,697129.166406,19.7356877,15031975.0,2
2016-08-11,201893210853.0,1158024.44083935,1505424.89,79.92226711,15809612.5,3
2014-06-18,13462580114.5253,2288559.84,113768.842858603,12.63691856,12911750.0,3
2019-03-01,6071846049920.0,7830758.11789,48896962.8952,30.48611973,17565337.5,3
2019-05-29,6704632680587.0,20660475.7497,57992303.1076115,187.08362645,17730162.5,3
2017-12-22,1873105475220.0,48973790.4176209,14432449.6238,1495.94647734,16757650.0,3
2014-02-20,3129573174.52,3495121.25464408,26136.0836236,14.81614558,12427050.0,3
2019-12-22,12948593420946.0,15337832.9735,108781593.877265,12.80407837,18116750.0,1
2018-10-19,7182852313938.0,11629773.63,50702736.5834647,17.65876226,17331150.0,3
2016-12-10,286765766820.0,1287818.0,1881686.8737704,86.84,16035612.5,2
2014-05-08,8000872135.97,1882663.3,66022.4348511,15.8661507,12743500.0,2
2018-11-24,6653303141406.0,7809122.34535,47295461.5114344,31.17997638,17392387.5,3
2020-11-20,17596801059571.0,20641618.88821196,146956609.8487581,76.34988950000006,18549143.75,2
2020-08-18,16947802333947.0,12747409.9454137,117947175.311024,158.12712801,18464581.25,3
2012-03-14,1496978.59503,45828.1974228738,9.59956203692,5.17901821,8554050.0,2
2013-11-02,390928787.638086,1018529.4,4216.99907036574,24.97396102,11943650.0,1
2013-05-24,11187257.4613608,577864.95,90.0916967408936,55.98522589,11197400.0,1
2019-02-20,6061518831030.0,6596656.21482,39171565.6092,37.76184521,17548775.0,2
2014-03-21,4250217919.87,2458598.0,37185.1882655,14.60447433,12547050.0,2
2013-10-15,189281249.281033,781625.13,2333.48704052313,36.84323895,11853225.0,1
2017-12-06,1407975304730.0,34001400.78,14867776.0589,257.16995428,16724975.0,1
2020-01-29,15466098935600.0,18887556.2843298,123011831.713,20.42515898,18188862.5,3
2019-01-03,5618595848850.0,7564081.63724,43291796.7609,19.1678382,17460225.0,3
2012-06-06,1591074.96185,45358.3473886863,9.96568843465,11.27363476,9160600.0,3
2015-01-31,41272873894.7,1195032.17185529,348786.567248,12.52130893,13787950.0,3
2018-05-30,4306949573980.0,16513656.6717777,37253334.6811,22.66213792,17064950.0,2
2013-02-12,3275464.58657,103773.56024,25.5634037584,51.50697092,10771775.0,2
2014-10-11,35002482026.1,1353884.13,257517.457245,11.06974068,13375725.0,2
2014-04-24,6978842649.59,2506178.88523505,56894.9045695,14.94749758,12691575.0,1
2019-07-19,9064159826491.0,16208139.751,53168655.8150291,71.10278562,17825087.5,3
2012-12-21,3370181.79928,46425.995364912,24.1247010158,36.94798575,10574875.0,2
2013-04-15,7672999.92016414,420602.0,61.0283031839177,47.7076591,11042050.0,3
2013-01-13,3249549.58449,55555.5,24.876541847,35.47591933,10663650.0,2
2018-11-21,6653303141406.0,6176914.17717,34727436.7741302,49.95016009,17387512.5,2
2014-05-22,8853416309.1278,2089836.14,73497.6538823072,12.99220611,12806800.0,1
2013-10-27,390928787.638086,886657.5,3439.6720527868,43.74981757,11910700.0,1
2015-06-27,49692386354.9,860747.558580137,363122.622864,16.74241236,14318325.0,2
2020-02-03,15466098935600.0,17467129.7546,113785944.334,21.53312454,18196675.0,3
2015-12-29,93448670796.3,1652090.16,706094.510516,32.07409932,15020675.0,3
2012-03-15,1496978.59502557,38647.8,9.59956203691717,7.96536218,8571400.0,3
2012-05-04,1508589.67206,45386.4873647752,11.6988142999,10.45653352,8930500.0,2
2012-08-26,2440642.60692,118674.389294829,18.0774253068,20.58149421,9798100.0,3
2017-07-05,708659466230.0,5284210.78731,5248920.31814053,225.82080685,16430200.0,2
2021-04-24,23581981443664.0,53877732.96517578,169978665.11499172,168.4008953499999,18690406.25,3
2017-07-02,708707940675.899,5975338.92486,6622798.79067395,283.21012118,16426425.0,1
2019-05-28,6704632680590.0,20098452.3035233,54659412.1244,192.95031406,17728125.0,3
2019-11-10,12720005267391.0,18896479.0289,104964271.994364,23.86642196,18040012.5,2
2012-07-03,1751454.53534,69634.4932967625,13.8433790741,12.35375229,9370600.0,2
2018-03-20,3462542391191.0,14275767.4275,21859737.3155061,31.3790795,16929662.5,2
2015-01-17,43971662056.0896,789179.66,299460.51523135,12.75025624,13731825.0,2
2014-08-26,23844670038.8033,2077894.24,196763.946158505,11.61214904,13187050.0,2
2012-04-21,1577913.48568,39725.4585,11.687337219,5.15564775,8839050.0,3
2021-06-10,21047730572452.0,28990968.607225362,123462026.69810976,46.371332570000014,18731862.5,3
2013-06-19,19339258.2724,369143.306783338,140.358522501,37.4085742,11311650.0,3
2019-08-12,9985348008060.0,19835024.1828,66017787.4629043,50.54359801,17872687.5,3
2016-07-18,213402065458.0,1315012.07276704,1581302.69,59.07113707,15766850.0,2
2013-03-06,4367876.00084,174165.534890243,33.003500644,157.26796982,10862700.0,3
2019-10-28,13691480038700.0,16254462.7222859,91201360.0232,37.98415405,18017687.5,3
2014-07-02,16818461371.2,2261661.30916854,111194.683186,12.74840425,12971600.0,2
2014-05-09,8000872135.97,2305086.13988772,70397.4154738,15.57402453,12752125.0,3
2015-06-29,49402014931.2,945633.06,351177.609994,27.42901276,14330550.0,3
2014-07-03,16818461371.1611,2548314.9,111194.683185619,10.58824881,12980150.0,3
2021-05-30,21214345448186.625,33235125.091146626,151858199.84334671,36.61452541999999,18722300.0,2
2013-02-23,3651011.63069321,125614.55442,29.4018291583931,46.36386186,10817275.0,3
2020-04-15,14715214060657.0,14558871.7374524,123623036.705593,26.54420742,18327075.0,3
2018-10-18,7427362643330.0,11365265.4685435,49274490.4825,18.05926167,17327675.0,3
2012-07-16,1751454.53534068,84176.3,12.8856610249818,20.25827138,9464850.0,1
2013-01-06,2979636.61693807,56968.815,21.0328326269359,34.80264212,10640150.0,2
2015-03-08,47427554950.6,1263093.90388293,311208.02387,13.21540516,13922050.0,3
2020-01-20,14776367535700.0,16034934.2929324,111649656.581,17.74334005,18172075.0,3
2018-01-14,2227847638500.0,32575141.38,17165770.5546,491.32446483,16802512.5,2
2013-11-29,707408283.051497,4504479.12,6505.6094504138,22.01670436,12058375.0,3
2018-01-05,1931136454490.0,41569957.46,13727615.8797,701.35602085,16784437.5,2
2013-06-10,15605632.6813,494760.665586696,136.533796666,34.47766724,11274175.0,3
2015-05-21,48807487244.7,857382.5,344525.135825,15.32116469,14189850.0,3
2013-12-22,1180923195.26,2751604.73688907,9333.93766126,11.46529505,12164575.0,3
2018-03-18,3381698122500.0,15423545.8125,25990711.2964,25.33293823,16926987.5,2
2021-04-03,23137439666472.0,54056516.12378918,150672055.73110902,83.93886825,18672575.0,3
2015-08-11,52699842409.3,1356613.92965816,322225.9752,26.09037644,14489475.0,2
2018-09-26,7152633351910.0,11369486.0866,49422747.2154,20.1338664,17288987.5,2
2013-03-23,6695826.2826,382956.3,72.2287385885,38.61417031,10941700.0,1
2013-08-01,31256960.7277689,505450.5,287.451509932325,41.01530553,11489625.0,3
2012-11-07,3304356.39299034,90192.6333,25.7888902179266,27.51470818,10353750.0,2
2013-02-11,3275464.58656562,93364.60131,25.8890522139163,48.61700477,10771050.0,1
2015-01-30,41272873894.7,892843.9,318011.281903,12.15581794,13779225.0,3
2013-02-21,3651011.63069,126106.981,29.2203363858,56.97276299,10814300.0,3
2014-03-29,5006860589.2054,1677089.7,42560.5986707397,10.75046791,12581625.0,3
2014-02-16,3129573174.52,2672004.0,25824.939771,12.38282042,12409625.0,3
2013-02-19,3651011.63069,115304.216650579,31.3982496568,46.41317356,10805350.0,3
2012-04-20,1577913.48567673,40310.88,12.1579682479089,6.263791,8831600.0,2
2019-09-02,10771996663680.0,19567794.8424,79786349.9315495,28.76124703,17912125.0,1
2012-07-06,1751454.53534,59266.0586011312,14.8010971233,16.38467211,9399750.0,3
2019-08-22,10183488432900.0,18244786.7421,71377577.7635,53.99879943,17891262.5,3
2019-07-21,9064159826490.0,20103997.7422695,67136692.5122,37.55119006,17830487.5,3
2014-06-17,13462580114.5,3465497.66274646,113768.842859,12.0249054,12913300.0,2
2013-04-24,8974296.01488785,608258.04025,78.0700680613325,50.77780195,11077775.0,3
2015-12-04,72722780642.5472,1598511.04,527800.078957785,32.71329254,14921600.0,1
2020-07-09,15784217546288.0,10324012.452296,128680584.459468,55.08128328,18428193.75,3
2013-01-18,3249549.58448721,56844.82752,20.1919982524637,63.02193154,10679625.0,2
2014-01-22,1789546951.05324,3630947.32,16902.1836758303,16.03678895,12294000.0,3
2014-10-17,35002482026.1,1650684.48,294057.096449,11.15788265,13398050.0,3
2016-07-19,213492501107.0,1084448.36,1358434.53362342,61.86,15767062.5,3
2018-03-01,3007383866430.0,23098876.8038155,24667147.3752,52.05574602,16894362.5,3
2016-04-17,178678307671.688,1642389.18,1358968.46825281,33.55790316,15443350.0,3
2020-06-20,15784744305477.0,8238014.00234774,107498953.678023,30.01002493,18409956.25,2
2013-03-31,6695826.28259625,564112.58503,52.2576587944602,53.03664377,10979300.0,1
2016-11-21,281800917193.0,1397668.69518897,1961175.94,94.92004537,15999412.5,3
2015-03-19,47427554950.6,919951.8,332426.75277,16.10498382,13956200.0,3
2020-06-21,15784744305477.0,9006615.2058985,114560928.737163,24.97941736,18410837.5,3
2020-04-29,15958652328578.0,15737371.4387275,115029791.975974,51.72660237,18352550.0,1
2018-11-04,7184404942700.0,9909549.94869,43928060.9401,12.83578294,17359937.5,2
2020-01-10,13798783827500.0,15541380.5657,102205248.429,32.5651343,18153237.5,2
2019-06-25,7409399249090.0,22012700.0893,53775192.2320125,121.10744515,17780500.0,1
2017-10-31,1452839779140.0,12093705.3005,9966505.88669,231.89499927,16656962.5,2
2019-03-29,6379265451410.0,7807462.60003831,46615905.8274,63.48208552,17617250.0,2
2015-10-06,60813224039.4,834095.25,408110.638146,26.85313864,14697150.0,3
2017-07-10,708659466230.0,6632606.65260221,6939847.66895,205.57250621,16440075.0,3
2016-12-14,286765766820.0,1354213.25,1981473.29,94.82,16043725.0,2
2019-03-07,6071846049920.0,7588198.87987,42860300.8093,38.15885184,17575900.0,2
2017-11-02,1452839779145.0,14715617.8482,10833158.5724924,277.59079476,16660787.5,1
2014-09-06,27428630902.3,2714423.52929315,223611.480587,9.61430997999999,13235250.0,3
2012-10-08,3054627.52694864,89833.9,25.2064954251291,24.92948098,10116650.0,3
2016-04-22,178678307671.0,1780084.41598157,1270146.99973,42.68874359,15461600.0,2
2020-02-19,15546745765500.0,18406770.3412521,108969442.265,31.4285617,18226662.5,3
2020-06-24,15784744305477.0,8594577.4593605,109068281.468943,42.3573449,18413693.75,3
2012-10-27,3072321.73202,89781.82,25.8106841452,12.84233689,10263250.0,2
2012-09-20,2864140.50781097,102810.11179,20.9294479443629,29.49860957,9993650.0,3
2013-02-27,3651011.63069,145256.04336,31.0352641116,61.69368024,10840550.0,2
2014-12-21,39457671307.1387,1076732.14,284410.464547099,13.1266531,13635000.0,2
2019-03-21,6068891541677.0,7388901.05849,43141131.5892332,35.53040752,17602087.5,3
2014-03-14,4250217919.86954,2790767.94,29367.8475506144,11.78133769,12511700.0,3
2016-09-03,220755908330.0,959616.0,1382703.3,51.54,15851937.5,2
2020-06-03,15138043247083.0,9081230.36860107,104599753.395371,82.16455447,18393256.25,2
2012-09-17,2694047.95295501,101181.21,23.570245624032,19.83549726,9971000.0,1
2016-09-12,224586991480.0,1245625.42,1829872.71,55.92,15869125.0,2
2014-07-31,18736441558.3,2308439.9,142503.21495,10.87967636,13088050.0,3
2016-01-03,103880340815.456,1604631.24,769424.042921966,23.84912157,15039125.0,2
2020-11-11,16787779609933.0,16020485.034676496,122675182.48120748,107.57878081,18540575.0,2
2012-04-06,1626553.48133,32882.94,10.6730464004,3.89581731,8734000.0,3
2012-10-11,3054627.52694864,91951.2,20.9547974016134,18.97829142,10140700.0,3
2013-03-25,6695826.28259625,307554.0,45.2677808665388,43.96831871,10953600.0,1
2015-11-10,62253982449.7608,1273595.16,442536.702192705,27.36790426,14823050.0,3
2016-03-21,165496835118.226,1308642.12,1036588.42936875,38.65376627,15339400.0,2
2015-03-23,46717549644.7,1149817.6092931,387831.112209,17.57202944,13976150.0,1
2016-01-14,113354299801.0,1487692.37910672,743803.210499,31.82088874,15081800.0,3
2017-05-18,559970892890.0,3986174.98086,3952755.1779835,392.02141315,16337725.0,1
2012-06-02,1591074.96185,41669.7839,12.496656926,15.02353311,9143050.0,2
2012-08-08,2036671.08869,104668.050076117,16.0977115656,52.57535312,9654250.0,3
2020-05-05,16079831604277.9,18282730.7640675,126294576.814336,71.89874272,18364025.0,2
2014-09-27,34661425924.0,1451282.77889072,239501.007152,10.4471904,13319275.0,1
2014-12-10,40007470271.3,1295135.7,288373.409486,12.19265382,13597300.0,3
2016-03-05,163491654909.0,1560093.31900579,1292227.06539,62.07709524,15282500.0,3
2018-04-12,3511060552900.0,14467514.3872462,26878508.0827,35.70920887,16973887.5,2
2012-10-10,3054627.52695,109174.99991805,20.9547974016,23.44129821,10141900.0,3
2016-05-29,199312067531.0,1906764.23665,1456454.92275853,47.98546674,15599650.0,3
2017-02-20,440779902286.0,2121402.4,3242870.59291391,159.91401438,16174600.0,1
2016-06-09,196061423939.0,2457044.36954684,1608133.93092,53.21550949,15639500.0,3
2013-02-15,3275464.58657,129340.89002,30.7737790467,53.91976276,10783050.0,3
2017-11-19,1364422081120.0,17836891.9126454,10852126.3266,247.44354414,16689425.0,2
2021-03-13,21448277761060.0,59410978.32581383,152466552.89486787,116.89588102999998,18653031.25,1
2020-12-28,18600034145237.133,29968235.311181773,147938033.9968089,99.54006659,18583831.25,2
2015-11-19,65848255179.7026,1159725.0,458266.832747314,25.51230756,14858150.0,3
2020-10-08,19298087186263.0,12084850.912867788,155408725.01316798,103.13964017999999,18511562.5,2
2015-03-07,46684376316.9,1071653.31,362028.097736,13.14254063,13918750.0,2
2020-10-06,19298087186263.0,10054284.607074086,124710705.25748046,113.31139879999998,18509806.25,3
2019-02-02,5814661935890.0,6325531.02418,41622971.4199,18.92618462,17515612.5,2
2014-09-30,34661425924.0,1640655.87033377,249839.180122,12.1265494,13330950.0,2
2015-09-10,56957648455.0,1395881.10717179,478503.230506,27.79300834,14597500.0,3
2020-06-26,15784744305477.0,9950436.65769901,128684878.855444,34.04227231,18415675.0,3
2015-02-26,46684376316.9,1006856.0,366669.483604,14.17573583,13885875.0,3
2018-08-27,6727225469720.0,15757726.0164,61866255.5125,32.65580356,17233787.5,2
2017-03-02,440779902286.0,2702443.5,3440072.18302,252.22663973,16193387.5,2
2020-06-11,13732352106018.0,11473619.1499784,126288201.280246,38.59236598,18401825.0,3
2016-04-13,166851513283.0,1760973.81845251,1302194.693,45.74314812,15428375.0,3
2020-08-30,17557993035167.0,9959939.36462156,110847196.12753047,64.10535846999996,18475112.5,2
2016-11-05,253967917208.0,1325997.44,1885928.48,74.56,15969025.0,2
2018-05-27,4306949573980.0,15313094.104962,35112338.435,19.47089221,17059087.5,3
2017-04-26,520808749422.0,2834899.00327354,3961100.13396,253.84367765,16295775.0,3
2021-02-15,21434395961349.0,51761591.27857075,160891949.9906224,121.55584341000002,18629781.25,3
2016-03-02,163491654909.0,1732093.70686982,1275972.63689,92.15325496,15271400.0,3
2017-12-10,1590896927260.0,38120250.2377464,12969762.0939,458.10029691,16733050.0,2
2020-10-03,19314656404097.0,10855303.17414383,144980653.4253485,71.90619457999998,18506943.75,3
2014-06-25,13462580114.5,2438734.0,114438.071346,11.37751104,12949075.0,2
2020-03-22,16552923967337.0,9996191.20726949,104501989.824035,33.34176341,18282162.5,3
2021-04-27,23581981443664.0,57182089.25851064,166461865.14709532,162.30784332000005,18692993.75,2
2018-02-01,2603077300220.0,19329173.7333,20703947.9137,214.02754492,16839687.5,3
2020-04-17,14715214060657.0,11584618.6908067,92900151.843848,25.54078133,18330587.5,3
2014-08-01,18736441558.3,2902813.90643991,157405.511938,10.67915418,13092275.0,2
2019-10-03,12759819404400.0,15446657.0072,93241227.2637,37.88399226,17971875.0,3
2014-02-08,2621404453.06,4306013.7785266,19676.9190477,12.26699028,12374700.0,3
2020-01-11,13798783827500.0,16893865.3907386,111808426.134,18.38352814,18155087.5,3
2019-12-26,12948593420900.0,15752637.6111,107494237.737,18.91209694,18123550.0,2
2018-12-14,5646403851530.0,5982323.51585555,40979901.653,25.09538231,17421550.0,3
2019-04-15,6393023717200.0,9812670.32039,46080845.246,78.96972247,17647175.0,3
2013-05-18,11187257.4613608,471151.04176,81.7498729685886,42.20084266,11173700.0,3
2019-03-08,6071846049920.0,7193574.07638771,44067633.2265,34.53420729,17576412.5,3
2018-01-16,2227847638503.0,28025172.3225,17608758.1817911,606.38246009,16807062.5,3
2019-06-12,7459680720540.0,14041153.3883298,48577778.936,108.86976113,17755350.0,2
2013-02-22,3651011.63069,141471.759469232,29.4018291584,53.25121434,10818350.0,2
2015-02-01,41272873894.697,822201.0,348786.567248165,12.12436146,13791625.0,1
2019-08-13,9985348008060.0,23339417.3416,77930771.6667,75.09047834,17874825.0,3
2013-08-16,50810339.0482765,462826.56,434.436852498788,29.42751688,11567025.0,2
2014-11-14,39603666252.4,1748676.7309056,295306.339159,13.15059241,13504000.0,1
2020-01-17,14776367535700.0,17783148.0200682,116791417.081,24.29323765,18166475.0,2
2019-04-16,6393023717200.0,9626718.55527819,46080845.246,76.56869368,17648275.0,2
2018-11-30,6653303141406.0,5352395.99184,33404486.8017824,40.77812171,17401050.0,3
2014-12-12,40007470271.2713,1255861.35,282407.063082569,10.95838328,13601000.0,2
2016-05-05,178659257772.0,1769132.6279,1385467.1806054,44.25636722,15510550.0,2
2018-03-07,3290605988760.0,21157511.2468039,25681575.0185,34.8377064,16906187.5,3
2013-10-12,189281249.281033,746783.44,1853.61672170588,31.15736732,11829475.0,1
2014-01-06,1418481395.26,4914913.51245672,13185.9483205,29.50823266,12224150.0,1
2018-03-05,3233581400367.21,21689457.57,24372959.7309369,44.53138052,16902012.5,3
2019-02-22,6061518831027.0,8096363.88186,48813797.1437796,39.01280561,17552712.5,2
2012-05-20,1733207.51384839,34066.155,12.2344662229255,18.00690588,9045450.0,3
2012-03-04,1496978.59503,33284.16,9.82280766568,4.57778698,8488600.0,2
2015-07-03,49402014931.2,1209697.87933563,380647.059784,22.79418437,14341475.0,3
2021-01-11,20607418304386.0,37697672.105572425,157757649.32336533,134.42653309999997,18597681.25,3
2014-07-15,17336316978.5078,2562788.76,118927.432811316,12.33196333,13025950.0,2
2020-07-18,17345948872516.0,8257260.54422192,112095333.40649,76.31263773,18436306.25,2
2014-01-09,1418481395.26,4930974.51361224,14243.6447099,12.80728921,12235875.0,3
2018-02-20,2967853337740.0,20908106.0649931,21079198.6661,52.23072575,16876825.0,3
2018-06-10,4940704885520.0,10758310.2292,31191679.0465,16.7009531,17086375.0,2
2013-04-22,8974296.01489,546637.33683,70.9322332672,42.08181801,11064875.0,1
2016-11-14,254620187304.0,1523261.75,2177044.96,79.42,15986875.0,2
2017-04-23,520808749422.0,3003304.22483801,3961100.13396,169.67309519,16290462.5,3
2012-05-05,1508589.67206029,43892.192,11.6988142999403,8.47898308,8947150.0,3
2012-06-19,1583177.84744401,45359.58179,14.3234359755939,21.58001528,9274350.0,2
2020-03-02,15486913440293.0,16697791.7547892,117788372.355698,22.93901727,18249200.0,2
2021-01-24,20823531150112.0,30284997.15879116,143884925.38771522,57.556040399999986,18609543.75,2
2014-09-17,29829733124.0,1985517.03,274326.154167,12.45941455,13284700.0,3
2012-08-30,2440642.60691596,77823.4338,19.169350325378,32.39425452,9821950.0,3
2012-10-05,3054627.52694864,91886.62877,20.6511046856479,23.63559135,10105150.0,3
2017-01-03,317688400354.0,2141405.0,2589949.6705277,117.5,16081387.5,1
2016-04-14,178678307671.688,1767502.96,1465554.23046872,46.24177359,15432325.0,2
2020-06-16,14265974077877.3,9617963.21008684,106374812.691088,50.59742513,18406668.75,2
2014-03-03,3815723798.81,2366891.73,26365.6115831,18.22862564,12472725.0,3
2018-06-01,4306949573980.0,15635429.3333,35540537.6842,20.37476636,17067862.5,2
2019-08-31,10183488432900.0,20380765.5465,84033176.6577,24.03741901,17908037.5,2
2019-08-18,10016798869144.1,16497323.4009,62740159.3489764,29.17234292,17883600.0,2
2012-06-13,1583177.84744401,43643.25,12.7494320222319,35.89565212,9226500.0,1
2017-07-07,708659466230.0,5325202.36289879,5213692.665,240.65571245,16433825.0,2
2014-11-07,39603666252.4,1352580.24,307118.592726,11.42289968,13472300.0,2
2019-06-21,7409399249090.0,17538287.9154746,48986990.184,126.23246862,17772150.0,1
2016-05-20,194254820283.0,1666418.67319,1438812.46447535,51.58622819,15566050.0,2
2015-04-21,47610564513.5,852287.94,338442.961883,16.12435635,14081650.0,3
2019-02-05,5814661935890.0,6422102.20495,42490116.6578,17.21081291,17521150.0,2
2018-02-06,2607870187292.06,17000620.9333,24293141.3193202,164.26998571,16850425.0,1
2017-12-26,1873105475221.0,38893686.4983,13221986.1069519,725.62381816,16763837.5,1
2015-02-22,44455415962.3438,815115.42,333693.497811803,13.83752097,13870975.0,3
2017-12-23,1873105475221.0,41833672.6492,12942648.372298,1065.61559484,16758325.0,2
2014-10-27,35985640265.1,1523907.22793904,268328.382056,13.52589194,13434800.0,3
2016-01-17,113354299801.0,1525313.77287368,783247.320146,36.326795,15092900.0,3
2016-02-17,144116447847.349,1481533.76,1002969.44727786,44.75593799,15221750.0,2
2017-12-27,1873105475220.0,41529952.92,14525562.202,784.81712352,16766700.0,3
2019-07-29,9013786945890.0,20887751.4847,75277066.95,39.74585484,17845850.0,3
2017-01-18,336899932795.0,1672839.35,2528855.36111398,108.62,16110287.5,3
2020-06-17,15784744305477.0,8709273.10823802,108283617.573483,47.79264099,18407550.0,3
2015-07-20,51076366303.5,984206.16,355462.791691,28.07981875,14408075.0,3
2017-05-13,559970892890.0,3885820.58741,4398136.04311,301.19440047,16326575.0,2
2017-11-29,1347001430558.0,23310275.2025,11584046.1446846,290.90212855,16708512.5,2
2014-11-06,39603666252.4184,1236927.64,285462.79452079,14.19042877,13474725.0,2
2017-01-15,336899932795.0,1716577.7,2796813.54507307,82.22,16104712.5,2
2018-09-04,6727225469723.0,11716417.735,42135936.1868645,24.1065379,17249762.5,3
2019-02-25,6071846049921.0,6913971.36597,43162133.913638,38.85345862,17557787.5,2
2020-10-29,19997335994446.0,12458484.387886178,107359880.12908651,259.23173258999987,18529356.25,2
2013-04-21,8974296.01488785,505793.925,77.6239533866963,45.88692146,11065450.0,1
2015-12-22,93448670796.3238,1553396.74,654995.565676021,38.26775215,14990800.0,2
2021-04-05,23137439666472.0,62213130.42119343,179426264.84009933,94.4570655,18674437.5,2
2015-07-29,52278304845.6,994670.04,356031.302263,34.2211923,14441525.0,3
