Date,Bitcoin_Price,Growth,Class
2013-05-21,122.02,0.02991312899524673,1
2013-05-22,125.67,0.04639134240471074,1
2013-05-23,131.5,-0.03650190114068439,2
2013-05-24,126.7,0.057987450670876066,1
2013-05-25,134.04701,-0.010720418157779096,2
2013-05-26,132.60997,0.006711637141611568,1
2013-05-27,133.5,-0.026367490636704127,2
2013-05-28,129.97994,0.007816206100726033,1
2013-05-29,130.99589,0.009955350507561791,1
2013-05-30,132.3,-0.023435752078609207,2
2013-05-31,129.19945,-0.06653681575269872,2
2013-06-01,120.60293,0.07211325628655962,1
2013-06-02,129.3,-0.06754346481051823,2
2013-06-03,120.56663,0.015248580805484907,1
2013-06-04,122.4051,-0.0080478672865755,2
2013-06-05,121.42,-0.09162403228463183,2
2013-06-06,110.29501,-0.02262124097907972,2
2013-06-07,107.8,0.03432282003710578,1
2013-06-08,111.5,-0.05857838565022426,2
2013-06-09,104.96851,0.02887999458123208,1
2013-06-10,108.0,-0.017592592592592646,2
2013-06-11,106.1,0.02733270499528752,1
2013-06-12,109.0,-0.08256880733944955,2
2013-06-13,100.0,0.039000000000000055,1
2013-06-14,103.9,-0.03753609239653518,2
2013-06-15,100.0,0.005252100000000013,1
2013-06-16,100.52521,-0.006219434905930518,2
2013-06-17,99.9,0.07942942942942931,1
2013-06-18,107.835,0.038345620624101684,1
2013-06-19,111.97,-0.03831383406269529,2
2013-06-20,107.68,0.013094353640416015,1
2013-06-21,109.09,-0.012889449078742305,2
2013-06-22,107.68389,0.006185790650764836,1
2013-06-23,108.35,-0.04137840332256564,2
2013-06-24,103.86665,0.005189346147199195,1
2013-06-25,104.40565,-0.004938908957513255,2
2013-06-26,103.89,-0.06983367022812592,2
2013-06-27,96.63498,-0.008091997328503624,2
2013-06-28,95.85301,-0.012550570921038284,2
2013-06-29,94.65,-0.03858425779186477,2
2013-06-30,90.998,-0.01591243763599208,2
2013-07-01,89.55,-0.028475711892797288,2
2013-07-02,87.0,-0.0827586206896552,2
2013-07-03,79.8,-0.14964360902255633,2
2013-07-04,67.85844,0.17951429475832342,1
2013-07-05,80.04,-0.11366816591704164,2
2013-07-06,70.942,0.09441515604296478,1
2013-07-07,77.64,-0.0340030911901082,2
2013-07-08,75.0,0.047853199999999936,1
2013-07-09,78.58899,0.10893396136023648,1
2013-07-10,87.15,0.008605851979345954,1
2013-07-11,87.9,0.09209328782707621,1
